Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
6.22719   ,-4.42826e+01,-4.12322e+01,-4.41507e+01,-3.96043e+01,-5.03010e+01,-4.23704e+01,-3.81935e+01,-4.36610e+01,,         0.33167,9.00000e+00,
6.31035   ,-4.22614e+01,-3.87307e+01,-4.33172e+01,-4.04431e+01,-4.04005e+01,-4.25170e+01,-4.02753e+01,-4.53168e+01,,         0.33333,1.10000e+01,
6.39351   ,-4.79991e+01,-3.94958e+01,-4.26526e+01,-4.19578e+01,-4.19320e+01,-4.14969e+01,-4.06655e+01,-4.47398e+01,,         0.33500,1.30000e+01,
6.47667   ,-5.24048e+01,-3.92576e+01,-4.18215e+01,-4.14344e+01,-3.88025e+01,-4.38479e+01,-4.13489e+01,-4.64426e+01,,         0.33667,1.40000e+01,
6.55983   ,-5.47718e+01,-3.95146e+01,-4.66490e+01,-4.72970e+01,-4.65113e+01,-4.23142e+01,-4.35420e+01,-4.85938e+01,,         0.33833,1.60000e+01,
6.64299   ,-5.48491e+01,-4.11999e+01,-4.65648e+01,-4.30157e+01,-4.53632e+01,-4.48585e+01,-4.38012e+01,-4.54638e+01,,         0.34000,1.70000e+01,
6.72615   ,-5.01820e+01,-3.64169e+01,-4.21468e+01,-4.24071e+01,-4.54526e+01,-4.18456e+01,-4.21989e+01,-4.75207e+01,,         0.34167,1.80000e+01,
6.80931   ,-4.69425e+01,-4.27361e+01,-4.39579e+01,-3.97498e+01,-4.33497e+01,-3.97243e+01,-4.03796e+01,-4.29989e+01,,         0.34333,1.90000e+01,
6.89247   ,-4.18869e+01,-3.72940e+01,-3.74077e+01,-4.18907e+01,-4.67883e+01,-4.14040e+01,-3.82437e+01,-4.62270e+01,,         0.34500,2.10000e+01,
6.97563   ,-5.20325e+01,-4.32903e+01,-4.28153e+01,-4.12096e+01,-4.97316e+01,-4.07941e+01,-4.29047e+01,-4.79521e+01,,         0.34667,2.20000e+01,
7.05879   ,-4.57625e+01,-4.06928e+01,-4.32073e+01,-4.02930e+01,-4.32087e+01,-4.00402e+01,-4.30615e+01,-4.52612e+01,,         0.34833,2.30000e+01,
7.14195   ,-4.24844e+01,-3.88494e+01,-4.01824e+01,-4.05548e+01,-4.14553e+01,-3.75253e+01,-4.11098e+01,-4.58471e+01,,         0.35000,2.40000e+01,
7.22511   ,-4.39819e+01,-3.70388e+01,-3.95360e+01,-4.00987e+01,-4.44056e+01,-4.17219e+01,-4.36711e+01,-4.22636e+01,,         0.35167,2.40000e+01,
7.30827   ,-4.33236e+01,-4.12290e+01,-4.36229e+01,-4.49875e+01,-4.89383e+01,-4.25229e+01,-4.31816e+01,-4.63749e+01,,         0.35333,2.50000e+01,
7.39143   ,-4.18800e+01,-4.08809e+01,-4.31067e+01,-3.96854e+01,-4.67668e+01,-4.32599e+01,-4.13930e+01,-4.58400e+01,,         0.35500,2.60000e+01,
7.47459   ,-4.31558e+01,-3.85635e+01,-4.52483e+01,-4.30226e+01,-4.19028e+01,-4.21800e+01,-3.94406e+01,-4.67261e+01,,         0.35667,2.70000e+01,
7.55775   ,-4.29441e+01,-4.02567e+01,-3.91431e+01,-4.19110e+01,-4.24287e+01,-4.19798e+01,-4.29537e+01,-4.58548e+01,,         0.35833,2.80000e+01,
7.64091   ,-4.58595e+01,-3.88453e+01,-4.20993e+01,-3.97706e+01,-4.24865e+01,-4.02550e+01,-4.12947e+01,-4.57786e+01,,         0.36000,2.90000e+01,
7.72407   ,-4.24889e+01,-4.61822e+01,-4.38219e+01,-3.89634e+01,-5.06950e+01,-4.32892e+01,-3.99473e+01,-4.71491e+01,,         0.36167,2.90000e+01,
7.80723   ,-4.65827e+01,-4.20554e+01,-3.97735e+01,-4.13571e+01,-4.53850e+01,-4.00438e+01,-3.82775e+01,-4.53521e+01,,         0.36333,3.00000e+01,
7.89039   ,-4.25039e+01,-3.77482e+01,-4.15631e+01,-4.08238e+01,-4.41316e+01,-4.04908e+01,-4.16209e+01,-4.35099e+01,,         0.36500,3.00000e+01,
7.97355   ,-4.76902e+01,-4.08935e+01,-4.04471e+01,-3.99743e+01,-4.21015e+01,-4.06100e+01,-4.21135e+01,-4.13227e+01,,         0.36667,3.10000e+01,
8.05671   ,-4.87491e+01,-3.90434e+01,-4.27880e+01,-4.45019e+01,-4.64420e+01,-4.32416e+01,-3.84656e+01,-4.32676e+01,,         0.36833,3.10000e+01,
8.13987   ,-5.66347e+01,-4.19513e+01,-4.57880e+01,-3.98327e+01,-4.93618e+01,-4.57204e+01,-4.28587e+01,-4.69544e+01,,         0.37000,3.10000e+01,
8.22303   ,-5.97189e+01,-3.95392e+01,-4.29639e+01,-4.25953e+01,-4.76557e+01,-4.68014e+01,-4.44588e+01,-4.36492e+01,,         0.37167,3.10000e+01,
8.30619   ,-5.35551e+01,-4.13539e+01,-4.74068e+01,-4.24307e+01,-4.24746e+01,-4.43228e+01,-4.47160e+01,-4.30508e+01,,         0.37333,3.10000e+01,
8.38935   ,-4.87920e+01,-3.70444e+01,-4.60413e+01,-4.21074e+01,-4.23032e+01,-4.07047e+01,-4.17358e+01,-4.70495e+01,,         0.37500,3.10000e+01,
8.47251   ,-4.63324e+01,-4.00681e+01,-4.73423e+01,-4.31590e+01,-4.78204e+01,-4.02040e+01,-4.47176e+01,-4.54822e+01,,         0.37667,3.10000e+01,
8.55568   ,-4.85657e+01,-4.42196e+01,-4.13912e+01,-4.30289e+01,-4.54039e+01,-3.83221e+01,-4.01133e+01,-4.73531e+01,,         0.37833,3.00000e+01,
8.63884   ,-4.36513e+01,-3.84480e+01,-3.96566e+01,-4.15874e+01,-4.26932e+01,-3.97346e+01,-4.20210e+01,-4.69197e+01,,         0.38000,3.00000e+01,
8.72199   ,-4.51264e+01,-4.08746e+01,-4.04360e+01,-3.97742e+01,-4.38846e+01,-3.79796e+01,-4.01683e+01,-4.56189e+01,,         0.38167,2.90000e+01,
8.80516   ,-4.57290e+01,-3.73592e+01,-4.10660e+01,-4.16220e+01,-4.12248e+01,-3.90661e+01,-4.16467e+01,-4.61033e+01,,         0.38333,2.80000e+01,
8.88832   ,-5.07665e+01,-3.94547e+01,-4.03833e+01,-4.87604e+01,-4.84821e+01,-4.10021e+01,-4.16475e+01,-4.99461e+01,,         0.38500,2.80000e+01,
8.97148   ,-4.42543e+01,-4.57894e+01,-4.20797e+01,-4.10236e+01,-4.88230e+01,-4.61595e+01,-4.18668e+01,-4.99440e+01,,         0.38667,2.70000e+01,
9.05464   ,-4.51536e+01,-3.97965e+01,-4.14048e+01,-4.39359e+01,-4.18299e+01,-4.52185e+01,-4.08106e+01,-4.28344e+01,,         0.38833,2.60000e+01,
9.13780   ,-4.41100e+01,-4.04980e+01,-4.07139e+01,-3.90233e+01,-4.08605e+01,-4.08784e+01,-3.86805e+01,-4.35764e+01,,         0.39000,2.60000e+01,
9.22096   ,-4.27549e+01,-3.67615e+01,-4.11796e+01,-4.24075e+01,-4.20065e+01,-4.04546e+01,-4.27175e+01,-4.66894e+01,,         0.39167,2.50000e+01,
9.30412   ,-4.82730e+01,-4.52792e+01,-4.14621e+01,-4.13695e+01,-4.56895e+01,-4.22073e+01,-4.18548e+01,-4.66672e+01,,         0.39333,2.50000e+01,
9.38728   ,-4.33946e+01,-4.38558e+01,-4.16159e+01,-4.23352e+01,-4.38865e+01,-4.13010e+01,-3.92536e+01,-4.67340e+01,,         0.39500,2.40000e+01,
9.47044   ,-4.39877e+01,-3.89989e+01,-4.10481e+01,-4.28250e+01,-4.06769e+01,-4.18883e+01,-4.07086e+01,-3.88828e+01,,         0.39667,2.40000e+01,
9.55360   ,-4.58656e+01,-3.90909e+01,-4.70246e+01,-4.19194e+01,-4.14220e+01,-4.20174e+01,-4.21135e+01,-4.28527e+01,,         0.39833,2.40000e+01,
9.63676   ,-4.79332e+01,-4.18090e+01,-4.15107e+01,-4.37349e+01,-4.83278e+01,-4.29928e+01,-4.09712e+01,-4.62331e+01,,         0.40000,2.40000e+01,
9.71992   ,-5.21031e+01,-4.29532e+01,-4.32661e+01,-4.13199e+01,-5.05310e+01,-4.19369e+01,-4.07259e+01,-4.34184e+01,,         0.40167,2.40000e+01,
