Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
6.78862   ,-5.16284e+01,-4.94172e+01,-5.57878e+01,-5.11565e+01,-6.42269e+01,-5.03294e+01,-5.86984e+01,-6.14613e+01,,         0.37500,3.00000e+00,
6.84723   ,-5.55532e+01,-5.42015e+01,-5.54623e+01,-5.11052e+01,-5.38800e+01,-4.73107e+01,-6.35089e+01,-5.16865e+01,,         0.37667,-5.00000e+00,
6.90584   ,-5.28467e+01,-5.34927e+01,-5.75583e+01,-5.18425e+01,-5.85642e+01,-4.55915e+01,-5.71908e+01,-5.86186e+01,,         0.37833,-1.40000e+01,
6.96445   ,-5.71196e+01,-5.42061e+01,-6.03274e+01,-4.96676e+01,-5.65455e+01,-5.00069e+01,-5.49410e+01,-6.24845e+01,,         0.38000,-2.20000e+01,
7.02306   ,-5.21707e+01,-5.69387e+01,-5.69717e+01,-4.88609e+01,-5.98222e+01,-4.63901e+01,-5.99054e+01,-6.26770e+01,,         0.38167,-2.90000e+01,
7.08167   ,-5.36335e+01,-4.98893e+01,-5.70916e+01,-4.77018e+01,-5.78707e+01,-4.93877e+01,-5.81407e+01,-5.90396e+01,,         0.38333,-3.50000e+01,
7.14028   ,-5.44878e+01,-5.16130e+01,-5.69056e+01,-4.91718e+01,-5.74082e+01,-4.65030e+01,-5.64937e+01,-6.12773e+01,,         0.38500,-4.10000e+01,
7.19889   ,-5.03944e+01,-5.32670e+01,-5.70860e+01,-4.93513e+01,-5.62843e+01,-4.77527e+01,-5.52353e+01,-6.11308e+01,,         0.38667,-4.60000e+01,
7.25750   ,-5.80112e+01,-5.82398e+01,-5.36001e+01,-5.09429e+01,-6.82021e+01,-4.57958e+01,-5.62012e+01,-6.25058e+01,,         0.38833,-5.00000e+01,
7.31612   ,-5.26932e+01,-5.54792e+01,-5.77987e+01,-5.07414e+01,-6.32366e+01,-4.63903e+01,-5.28306e+01,-6.13640e+01,,         0.39000,-5.30000e+01,
7.37473   ,-4.95444e+01,-5.50106e+01,-5.23523e+01,-5.55119e+01,-5.46860e+01,-4.96931e+01,-5.10170e+01,-5.96321e+01,,         0.39167,-5.50000e+01,
7.43334   ,-5.13012e+01,-5.73577e+01,-5.28831e+01,-5.58495e+01,-6.31207e+01,-4.63971e+01,-5.55937e+01,-5.70290e+01,,         0.39333,-5.70000e+01,
7.49195   ,-5.25797e+01,-5.46343e+01,-5.07792e+01,-5.39350e+01,-6.01805e+01,-4.93333e+01,-5.75738e+01,-6.32401e+01,,         0.39500,-5.90000e+01,
7.55056   ,-5.06900e+01,-5.57513e+01,-5.38568e+01,-5.09632e+01,-6.05431e+01,-4.93313e+01,-5.59424e+01,-6.02111e+01,,         0.39667,-6.00000e+01,
7.60917   ,-6.03834e+01,-5.75893e+01,-5.38141e+01,-5.09694e+01,-4.98657e+01,-4.52677e+01,-5.74748e+01,-5.53571e+01,,         0.39833,-6.10000e+01,
7.66778   ,-5.09877e+01,-5.56332e+01,-5.45432e+01,-5.75227e+01,-5.46955e+01,-4.54641e+01,-5.55132e+01,-5.99041e+01,,         0.40000,-6.20000e+01,
